Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	71	132	18	13	9	0
0.00176	121	555	6	71	23	0
0.00351	139	790	7	77	30	0
0.00353	150	1249	5	84	36	-0.0476465
0.00527	160	1609	6	88	39	-0.0662372
0.00529	162	1635	6	89	40	-0.0503205
0.00531	164	2021	6	91	40	-0.046524
0.00703	167	2113	6	91	42	-0.0419511
0.00705	168	2414	6	92	42	-0.0396337
0.00707	168	2423	6	92	42	-0.0380418
0.0071	168	2648	6	92	42	0.263491
0.0088	169	2671	6	93	42	0.557787
0.00882	169	2794	6	93	42	0.851881
0.00885	171	2952	5	137	12	0.287786
0.0089	171	3057	5	137	12	0.105503
0.01057	173	3066	6	137	12	0.016872
0.01059	173	3087	6	137	12	-0.0355209
0.01061	173	3168	6	137	12	-0.0339682
0.01065	175	3248	6	139	12	-0.0337254
0.01071	176	3289	6	140	12	-0.0343903
0.01234	176	3290	6	140	12	-0.035048
0.01236	177	3322	6	141	12	-0.0365894
0.01238	177	3349	6	141	12	-0.0373518
0.0124	177	3357	6	141	12	-0.037731
0.01242	177	3399	6	141	12	-0.0381088
0.01244	177	3400	6	141	12	-0.0381088
0.01246	177	3429	6	141	12	-0.0381088
0.01248	177	3433	6	141	12	-0.037103
0.01254	177	3446	6	141	12	-0.0360972
0.01413	177	3452	6	141	12	-0.0219705
0.01415	177	3476	5	143	12	-0.00970497
0.01417	177	3479	5	143	12	0.00247452
0.01419	177	3505	4	155	11	-0.00946272
0.01421	177	3506	4	155	11	-0.015864
0.01423	177	3535	4	155	11	-0.0210092
0.01425	177	3536	4	155	11	-0.0257575
0.01429	177	3561	3	164	11	-0.028978
0.01431	177	3562	3	164	11	-0.0321076
0.01438	177	3567	3	164	11	-0.0351502
0.01594	177	3570	3	164	11	-0.0381092
0.01596	177	3594	3	164	11	-0.0381092
0.01598	177	3596	3	164	11	0.307135
0.016	177	3618	3	164	11	0.652378
0.01602	177	3619	3	164	11	1
0.01606	177	3635	2	175	2	0.314383
0.0161	177	3636	2	175	2	0.114754
0.01613	178	3655	2	176	2	0.0186032
0.01624	178	3657	2	176	2	-0.0370992
0.01772	178	3658	2	176	2	-0.0369997
0.01774	178	3663	2	176	2	-0.0369006
0.01776	179	3670	2	177	2	-0.037204
0.01778	179	3683	2	177	2	-0.0375066
0.0178	179	3690	2	177	2	-0.0378084
0.01783	179	3711	2	177	2	-0.0381092
0.01786	179	3718	2	177	2	-0.0381092
